Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,4.290812516,4.674418605,4.541872627,4.280384842,4.27683189,4.026231508,4.424018989,4.727387331,2.759613407,2.443685452,2.281180263,2.09574851,2.024810037,1.732915588,1.782925442,1.679332821,1.778265522,1.677375471,1.734316375,1.897640227,1.602352351,1.413430023,1.468283589,1.150193197,1.020878336,0.737915363,0.855504063,0.936679585,1.036558933,2.4272298,1.4970374,1.87005484,1.480933416,1.444219695,
Syrian Arab Republic,10.51774666,9.544917258,13.46998536,,8.642972536,8.877952756,7.747176541,8.213961922,12.16487936,10.82616931,11.22058824,8.436291027,10.7715648,15.06946557,12.66014516,15.9489246,14.72598584,14.50412764,14.70560993,15.92856776,17.24985372,14.54611794,15.5593999,14.63890519,17.68601842,16.55512166,14.44968129,11.21820972,7.853929383,7.972540834,6.868086819,10.42578732,8.990662756,7.238099842,7.36414273,6.949691317,6.041916055,5.882755318,5.808381112,5.810580496,5.453656421,5.480550468,5.412501223,6.248324272,5.541838676,5.026419904,4.394446823,4.100543653,3.552339806,4.027707759,4.056141736,,,,,,,,,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,,,,,,,,,,,,,,,,,,,,,,,,4.72887768,4.357569721,3.663003663,4.570037858,2.945381756,5.253623188,3.935286401,1.975073933,,1.877133106,2.679217958,1.877575943,1.385617293,1.544636342,1.075865129,0.92295735,1.365223833,1.362045317,1.354021391,1.524474403,1.322522425,1.011624967,0.83197797,2.995626879,4.485948826,5.885152631,7.95566213,5.764933115,5.010096531,,5.592313244,2.806513955,2.018821854,3.068475119,2.238589427,2.129559538,
East Asia & Pacific (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.394058829,2.36639803,2.29699749,2.34424884,2.000426758,1.887261096,1.827193993,1.766553298,1.741088922,1.666483952,1.789931024,1.716090627,1.871282734,1.945426984,1.926923074,1.866684413,1.795248377,1.788853424,1.761359197,1.738440548,1.902249919,1.735730271,1.686697307,1.7039535,1.761220898,1.789843003,1.813037642,1.821249639,1.78054886,1.749066479,
Europe & Central Asia (IDA & IBRD countries),3.531571219,3.764542936,3.711083437,3.387339056,3.422465209,3.554418605,3.143981117,3.259574468,3.275555556,3.0793379,3.25648855,3.499793814,3.445520581,3.349450549,3.19302138,5.119453925,4.943027211,4.713623024,4.187306404,3.357258558,3.900313297,3.82453187,4.298151312,3.937605205,3.672784405,3.589228558,3.691572611,,,,,,3.922096167,3.461597391,3.70468833,3.359710927,3.363102382,3.59485178,2.808148052,2.978883282,2.945919447,2.94247831,3.074539519,2.912837518,2.635994236,2.598920524,2.592617622,2.531503317,2.490927408,2.822658748,2.668309385,2.609388556,2.767406714,2.807505674,2.889992277,3.085827379,3.273928786,2.880243688,2.908404143,
Togo,,0.265562914,0.546875,0.839955283,2.157112748,1.895385748,1.33747763,1.339739768,1.358863496,1.282235368,1.368395356,1.408312958,1.475643881,1.694915254,1.491954621,1.856586126,2.495231108,3.072274882,2.714285714,2.24906015,2.194630872,2.37248062,2.259176863,2.096979866,2.185149777,2.507983442,2.845058856,3.50349087,3.124908692,3.094068582,3.122485876,2.85935085,2.931228861,4.030655691,2.58431085,2.003642987,,,,,,,,1.722612252,1.637501906,1.571423399,,,1.804347322,1.742989973,1.791169891,1.571310628,1.607115966,1.676177091,1.804269525,1.681081985,1.851219404,1.885580231,1.97291956,
Thailand,2.465264913,2.097676785,2.628546794,2.616039953,2.430025445,2.325919336,2.165367923,2.426816881,2.754560247,2.991366571,3.065298507,3.560976405,3.474247413,2.882243033,2.655438559,2.795232757,3.131420986,3.48177335,3.923714233,4.380919406,4.244454944,4.063162519,4.120369215,3.953358835,4.064438754,4.189115002,3.795328216,3.361386558,2.93350109,2.684667123,2.594250189,2.645024814,2.657422878,2.524824499,2.502383353,2.290837058,2.164386993,2.163673956,1.886505852,1.67728398,1.532699843,1.492863056,1.428939996,1.323481864,1.154652348,1.123707581,1.1783753,1.425524981,1.639327463,1.820041716,1.556066654,1.594962866,1.382342374,1.403304083,1.409466288,1.433947823,1.443804525,1.368560935,1.327513356,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000365714,0.003476857,0.001719802,1.098613251,1.289141005,1.695094937,1.713031604,1.39204461,0.598174533,0.580783882,1.048836933,1.118791495,1.131336328,,,,1.016552869,0.95450469,0.952762566,1.09380664,0.99913996,,1.128380097,1.219381177,,,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.797647059,2.315846154,2.041744359,3.962270214,3.11402735,2.901874751,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),2.145111679,1.832673471,2.214146086,1.99196523,1.702888939,1.94725146,1.906747268,2.055448534,1.854081174,1.867806447,2.087743366,2.214064728,2.143066932,2.07217808,1.931154477,1.940741709,2.126215755,2.209013838,2.090797844,1.965048115,1.612152572,1.66407965,1.835601122,1.913888794,1.669743197,1.633161644,1.622822162,1.792824735,1.821506816,2.052563881,1.738145637,1.551982906,1.323058596,1.409311044,1.476016506,1.594530344,1.514721242,1.372454231,1.406537503,1.3284312,1.283829228,1.316539192,1.237420922,1.158973316,1.145708878,1.22775618,1.226372921,1.251998896,1.294730465,1.374122921,1.351726459,1.274834751,1.289532299,1.306717976,1.265465075,1.249877832,1.203982665,1.230045718,1.255032925,
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.444864865,0.605915693,0.816477468,0.526513802,1.073918163,0.617430978,0.343713377,0.490351006,0.561655735,0.732904503,1.191341908,0.969826028,0.855011484,0.609203396,
Middle East & North Africa (IDA & IBRD countries),4.015597822,4.055952261,4.478359255,3.616997176,4.321062844,5.444056795,5.465955018,5.732238721,6.89847912,7.795307977,8.125309156,7.106466885,5.900810617,5.514925974,8.682100381,10.29800746,10.00971725,9.118413409,8.783858311,5.784175294,5.541356886,7.514578219,7.047527935,6.598322999,6.247549421,6.210595634,5.669015699,5.103013249,4.859678563,3.936194304,,3.810867148,3.896541479,3.253573262,3.451756641,3.232450353,3.139853779,3.328619225,3.368088917,3.110580057,2.965949402,3.22237006,3.19023386,3.180302487,3.048548202,2.957598271,2.891484762,2.72735225,2.697660302,3.119089277,2.921194543,2.754785456,2.839506765,3.115537243,3.350232066,3.432380824,3.254700618,3.378245209,3.075447354,
Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),2.17960914,2.229007033,2.776130212,3.922147513,3.761269469,3.97326819,3.862560943,3.421271265,3.414185246,3.3708653,3.439027946,3.955179631,3.951424208,3.043363294,3.027688325,3.243731526,3.439053586,3.188538555,3.170912376,3.23270189,3.14102905,3.221144899,3.469738665,3.475516269,3.556834554,3.70398584,4.136837743,4.237927332,3.81720593,3.627927845,3.295232481,3.211408985,3.104351748,3.19152712,2.982748592,2.985267596,2.890322748,2.931261085,2.963174992,3.086747787,2.994894256,2.910512091,2.827671258,2.705860931,2.821348649,2.75032585,2.566941447,2.411968584,2.583828444,2.827396952,2.676569247,2.62283344,2.527104704,2.463511116,2.489154267,2.431239069,2.498171494,2.513793525,2.451078018,
Sub-Saharan Africa (IDA & IBRD countries),,,,,1.799757458,2.049242931,1.760846306,2.98154366,3.107968015,3.386909701,2.786068193,2.450815498,2.688793824,2.74230685,2.789322984,3.954376919,3.826043941,3.979156381,3.618768265,3.295607698,3.063748655,3.032892924,2.853868344,2.994521551,2.905821741,2.623987437,2.898787023,3.566992568,3.93520571,3.931158663,3.646558667,2.850514282,2.392344111,2.667749763,2.226371535,1.8325855,1.538012112,1.54195199,1.579789181,1.947853652,1.696770488,1.666854409,1.705028265,1.486222998,1.498363294,1.408726201,1.37853957,1.376606966,1.53668447,1.635930738,1.324976068,1.294058646,1.251804852,1.342704635,1.349918259,1.302302296,1.275321799,1.344006187,1.10303914,
Trinidad and Tobago,,,,,,,,,0.670378179,0.675372177,0.754395571,0.961321287,0.841940908,0.683449029,0.420373506,0.438199279,0.504474181,0.489525807,0.514059137,0.591401257,0.592171641,0.513444458,,,,,,,,,,,,0.49477359,0.489219432,,,,,,,0.158025342,0.216379463,0.29840942,0.57144138,0.611628692,0.629101948,0.576424587,0.499095769,0.722413239,0.645652235,0.57437365,0.656813133,0.798816919,0.721601178,0.857870706,1.022021439,0.952965496,0.778172699,
Tunisia,2.004787552,2.215909091,1.729605074,1.50801131,1.744186047,1.287718624,1.31747484,1.421052632,1.442684648,1.314235086,1.561672843,1.475261008,1.414519906,1.398419178,1.311538959,1.739979327,1.862390067,2.381495506,2.488022867,2.238193018,2.22002542,2.715040846,4.040046624,4.592367813,3.022269353,2.567573344,2.293167979,2.004903364,2.306999515,2.316996872,2.012814705,2.001862197,1.869267979,1.890485511,1.900239032,1.901852004,2.029245471,1.895378549,1.846565725,1.716548582,1.753271992,1.724076375,1.677471803,1.657912275,1.585288704,1.451601347,1.446367689,1.261006479,1.290573548,1.294956699,1.296649898,1.561274077,1.512343222,1.641778929,1.908775839,2.269650658,2.345882747,2.130721752,2.089830757,
Turkey,3.531571219,3.764542936,3.711083437,3.387339056,3.422465209,3.554418605,3.143981117,3.259574468,3.275555556,3.0793379,3.25648855,3.499793814,3.445520581,3.349450549,3.19302138,5.119453925,4.943027211,4.713623024,4.187306404,3.357258558,3.900313297,3.82453187,4.298151312,3.937605205,3.597093815,3.531043159,3.637992483,3.32858525,2.932208636,3.148726521,3.527705694,3.754364248,3.8705665,3.921417254,4.051359337,3.901649735,4.139696943,4.103672231,3.184500909,3.889017374,3.66109467,3.603457075,3.795926881,3.296047173,2.697983717,2.409370506,2.418669281,2.266971314,2.240844875,2.536591328,2.324125699,2.078543276,2.054760321,1.96325312,1.902457774,1.847055744,2.067542609,2.068141475,2.504356609,
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,,,,,,,,1.423124064,1.473202946,1.734977633,2.299978199,3.097615651,3.432688865,4.1746165,5.355133175,5.360054705,4.688971702,5.476652349,10.10911126,8.502604526,4.520632509,5.584293919,5.497602015,5.414319489,5.247564175,5.387076364,5.744620631,3.151878987,2.447544162,2.382635479,2.04648408,2.181778011,2.106039259,1.379278371,1.294114065,1.627214037,1.555350299,1.54354454,1.601971547,1.48766266,1.487264012,1.451604644,1.302598457,1.074306968,0.994614573,0.8239413,0.792124011,0.773035719,0.708331843,0.768094083,0.908923798,0.916153061,0.926954971,1.000099681,1.052520912,1.133236064,1.142135254,1.179376785,1.211863513,
Uganda,,,0.11328976,0.369318182,0.651162791,1.132939439,1.437235543,1.623481781,1.794080605,1.824581006,1.973029046,3.468663594,4.062171629,3.495778972,3.624841572,2.822934974,3.185284026,2.036068025,1.966649908,1.687200174,2.217225096,1.888036275,1.97598463,2.218538462,2.626699029,2.661729141,2.905917938,2.586000295,2.459881965,2.729977858,2.968526221,2.507998476,1.659177721,1.931366756,2.015782348,2.101510533,2.210910902,2.11670724,2.442355813,2.655734032,2.36380394,2.254813627,2.189750484,2.266123159,2.365877747,2.256257064,2.013934499,1.867983537,1.804854041,1.579861315,3.011558148,2.876396027,1.435805137,1.162701106,1.165222366,1.214494478,1.257924102,1.293593376,1.425005898,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.434645819,2.417771795,2.734947609,3.178834493,3.988240904,3.2440318,2.883527639,3.511082849,2.769267195,2.676199506,2.745578771,2.506824335,2.69556661,2.669242396,2.753938858,2.557550875,2.840317536,2.742030822,2.258323327,2.353437002,2.392918909,3.0211448,3.973258827,3.668617869,3.2414929,3.782802953,
Upper middle income,,,2.388658234,2.243542334,2.131664683,,,2.481336013,2.496568159,2.536384237,2.579298963,2.472112419,2.338015157,2.223788328,2.906237273,3.58727606,3.837372651,3.785380137,3.573921892,2.794310435,2.423085623,2.75880656,2.78131327,2.971816072,2.687871457,2.730943628,2.771844739,2.717559989,,2.620517245,2.305197364,2.070885416,2.412456414,2.224922173,2.182170254,2.10110844,2.020488432,1.968536661,1.811610686,1.874790447,1.829577116,1.930901673,2.010677773,1.970384929,1.897264591,1.89379267,1.896558063,1.874755776,1.901078991,2.096344008,1.94262102,1.881055071,1.938853939,1.98286649,1.997414342,2.022625921,2.04296518,1.965144168,1.91315471,
Uruguay,,,,,,,,,,,,,2.198067633,3.764154627,4.531456225,4.286064169,3.481563539,3.745920161,3.621079858,3.800433839,4.696108629,6.255461279,6.449306894,5.381984036,4.575645756,4.304220644,4.12128018,3.039422209,3.156646909,3.529126741,3.527401664,2.394712193,2.849514812,2.792398452,2.57770557,2.714636675,2.80593839,2.399720747,2.258133682,2.394460971,2.435977288,2.502577662,2.53014006,2.237545322,2.040728013,2.000385866,2.006178078,1.777167088,1.869524688,1.82261338,1.875807858,1.719748932,1.803669825,1.816551302,1.807429456,1.820588136,1.883038154,1.978552386,1.950774077,
United States,8.619592573,8.775733101,8.944079228,8.465056048,7.716868831,7.206952894,8.0708414,9.063367169,8.873110952,8.272944284,7.689700005,6.643475174,6.271831327,5.668750181,5.729167361,5.397912888,4.988161659,4.971381002,4.762811989,4.772422137,4.956368918,5.433199546,6.566682446,6.043852204,5.888148606,6.121309408,6.302732032,6.083946499,5.746437065,5.546850488,5.278319875,4.572179865,4.666263973,4.326936776,3.941278765,3.63847027,3.350744426,3.209908811,3.017625314,2.908401135,2.933440288,2.944343368,3.249548509,3.60728628,3.785570991,3.861064782,3.819579693,3.853905577,4.221691998,4.627103075,4.657000923,4.576704253,4.227818074,3.811198676,3.480897196,3.271831264,3.207892169,3.109010405,3.16286488,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.527482351,1.108028667,1.234185876,1.402495828,,1.637649977,1.151779873,0.834770798,0.597792823,0.538921304,,,,,,,,,,,,,,,3.555482552,
St. Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",3.05804441,1.422222222,2.312902133,2.553588071,2.446689113,2.636435539,2.656882591,2.858515494,2.677376171,2.498922878,2.29401644,2.699407872,2.829268293,2.470989761,2.307760848,2.591024555,1.887490748,2.067946824,2.105761268,1.915856359,1.695515342,1.521685775,2.248772616,2.970740103,2.292051756,1.369618956,1.649970536,1.63369834,1.816105083,2.793596941,1.518036556,1.840335277,1.64347885,2.145253855,1.590746925,1.54906216,1.039483384,1.795285052,1.588555205,1.437199004,1.526570129,1.555107911,1.153373596,1.182690627,1.288301812,1.831713749,1.978492217,1.888993106,1.793552852,1.231070415,1.013488628,1.130405341,1.341471732,1.669551783,1.16181681,0.941375969,0.454046014,0.487844145,,
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.953767787,7.101610416,7.286512654,7.91085687,5.595317246,3.374588355,2.258694691,2.649355305,,,,,,,,,2.128641129,2.01437984,1.780960852,1.938364584,2.304757337,2.156372927,2.26520867,2.305049337,1.982099947,2.156886368,2.176849795,2.285507647,2.361155697,2.442960759,2.267969555,2.299457428,
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,6.228529421,6.122313724,6.155170484,5.832180999,5.363640669,5.125699122,5.50018816,5.961906056,5.838842775,5.440538601,4.901665478,4.438731398,4.199944901,3.796152567,3.829493031,3.850201611,3.70554276,3.78371747,3.592762604,3.522480467,3.536029246,3.798894707,4.305913659,4.13812745,4.100180235,4.151473312,3.850724878,3.73823627,3.501090369,3.395710779,3.270350442,2.973802824,2.904368364,2.73754275,2.554813462,2.355211597,2.287025042,2.28739731,2.235033862,2.181358881,2.165376506,2.199767775,2.302140538,2.361323791,2.360385623,2.362497484,2.327869807,2.292601427,2.358987779,2.587551776,2.491493225,2.394372146,2.35117192,2.289140538,2.241037219,2.245183735,2.202533929,2.161438046,2.140292513,
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016302794,0.481597271,0.661708667,0.761541227,0.667563281,0.687148342,0.725311468,0.776154026,0.773671256,0.795724206,0.795344789,
"Yemen, Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.551183444,7.011218859,7.277043191,7.063920416,8.398759041,6.350578483,5.281345941,5.805752597,6.081568704,5.172722436,4.915392365,5.481014692,6.89560795,6.854552052,5.301366496,4.868317012,4.308466835,4.850723487,4.445829498,5.653648497,4.685557034,4.926461703,4.573884277,4.079527404,3.966891088,,,,,
South Africa,0.950977129,1.467849136,2.254837304,2.064608481,2.695608798,2.630828861,2.704872973,2.78801853,2.761175265,2.608479274,2.333745094,2.458193034,2.372668861,2.646909828,3.085199282,3.874954708,4.727990612,5.263334559,4.562198887,3.863073729,3.304633661,3.638129163,3.614093296,3.604648205,3.695606959,3.69833383,3.820576325,4.192170492,4.623759023,4.357884741,3.896351478,3.222633894,2.817650615,2.495523698,2.561965901,2.117864047,1.755878798,1.582133557,1.383166723,1.272052931,1.387289131,1.483161018,1.529309559,1.468811238,1.355728578,1.38376969,1.290746983,1.177517253,1.145843314,1.214002043,1.115808251,1.103257676,1.132793112,1.123274262,1.109437883,1.099182075,1.075529552,1.043663396,0.981709721,
Zambia,,,,,,,,,,,,,,,,,,,,,,,,,3.00141959,2.361458731,3.664122137,3.220685192,2.388344081,4.195269403,3.410825089,2.337445885,2.705049763,1.429398243,1.719245386,1.451688414,1.051809553,1.007661038,,1.64831846,,,,,1.580899604,1.674406237,1.6136458,1.652418861,1.552422316,1.441530462,1.382592765,1.317606823,1.357851911,1.359739114,1.633868492,1.753234112,1.424504358,1.305199751,1.400950059,
Zimbabwe,,,,,,1.1895684,1.322462355,1.360057266,2.068126521,2.422768879,2.438700775,2.288061688,2.182843485,2.625853629,2.976997639,3.399446389,4.626713598,6.538126661,7.99131354,8.520521487,6.629085628,4.864318346,5.122545288,5.560850582,5.677649911,5.48666915,5.503819863,5.823888922,5.208706557,4.931030737,4.741296395,4.597383643,4.393014338,3.812568733,3.598294975,3.675783069,3.330273729,3.46392504,2.826229713,2.505283902,3.416347933,2.867264717,7.079265449,2.298483593,3.036586098,1.627242374,2.215762913,,,,0.976401091,1.643838435,2.263931109,2.343083535,2.324733963,2.343629225,2.220728409,1.930134147,2.169606363,
